A-ZB	1	1	1	AYDINLIK
A-ZB	1	2	2	Bunun, Manhattan projesinden sonra, yeryüzünün en gizli araştırmalarından biri olduğunu anlamışsınızdır sanırım.
A-ZB	1	2	3	Belki ondan çok daha önemli ve gizli.
A-ZB	1	2	4	Gerçi siz tüm yaşamınızı bu tür olayları inceleme ve araştırmayla geçirmiş olmalısınız ama…
A-ZB	1	2	5	Hayır, bırakalım bütün bunları.
A-ZB	1	2	6	Militarist yöntemlerle çalışan, her olanakta gücünü açığa vuran bir grup değiliz biz.
A-ZB	1	2	7	Gerçeği bütün dünyaya açıklamaktan kaçınacağımı mı sanıyorsunuz?
A-ZB	1	3	8	Ama bu gerçek, toptan ve yıkıcı bir savaşı önleyebilir.
A-ZB	1	3	9	Herkes bilir ki, böyle bir savaş, uygarlığımızın kesin bir biçimde sonu olacak demektir.
A-ZB	1	3	10	Bir tarihçi olarak bizi anlayacağınızı; anlayışla karşılayacağınızı umuyoruz.
A-ZB	1	3	11	Machiavelli, bir tür soğukkanlı gerçekçi tutumun simgesi sayılabilir.
A-ZB	1	3	12	Lütfen onun sadece aydınlık kafalı bir yurtseverden başka bir şey olmadığını söylemeyin bana.
A-ZB	1	3	13	“Hükümdar” ve “Nutuk” adlı yapıtlarını okumuş bulunuyorum.
A-ZB	1	4	14	Sanırım, uzayda bulunmayı hakkedecek denli fizik ve matematik bilmem, benim için olduğu kadar sizin için de bir sürpriz olmamıştır.
A-ZB	1	4	15	Sakın beni kültürden nasibini almaya olanak bulamamış, basit bir teknisyen gibi görmeyin.
A-ZB	1	4	16	Hayır, bayım.
A-ZB	1	4	17	Dünyanın dört bir köşesini dolaştım ve meyhanelerinde harcadığım zaman kadarını, Avrupa’nın ünlü müze ve galerilerinde de harcadım.
A-ZB	1	5	18	Ay yolculuğumuz sırasında da, bu niteliğimle arkadaşlarımı belki biraz tedirgin etmiş olabilirim.
A-ZB	1	5	19	Kuşkusuz arkadaşlarım, birer robot değillerdi ama öğrenmeleri gereken pek çok şey vardı.
A-ZB	1	5	20	İşin doğrusunu isterseniz benim de öyle.
A-ZB	1	5	21	Evrendeki bütün bilgileri bir tek beyinde toplayabilmenin uzak bir düş olduğunu söylemeliyim.
A-ZB	1	5	22	Sanırım, sefer arkadaşlarım, aklımın hep Londra’daki Ulusal Galeride bulunan “Kayaların Bakiresi” adlı tabloya takılı bulunmasını endişeyle karşılıyorlardı.
A-ZB	1	5	23	Çünkü yörünge işlevleri ve hesaplarından ben sorumluydum.
A-ZB	1	5	24	Belki yolculuk sırasında, astrofizik bilgi ve becerilerimi iyi uygulayamadım.
A-ZB	1	5	25	Bu ise kaptan Baird ile aramızda küçük bir sürtüşmenin başlangıcı gibi oldu.
A-ZB	1	6	26	Yoo, hayır.
A-ZB	1	6	27	Kavga filan etmedik.
A-ZB	1	6	28	Benjamin Franklin uzay gemisi dünya yörüngesindeki istasyondan ayrılıp da aya doğru roketlerini ateşlediği zaman bizler, sımsıkı birbirimize kenetlenmiş, aynı bilinmezlik ve tehlike karşısında bulunan insanların duygularını paylaşıyorduk.
A-ZB	1	7	29	Belki yüz yüze geldiğimiz gerilim, umduğumuz, beklediğimizden biraz fazlaydı ve bu gerilimi yumuşatmanın yollarını bilmiyorduk.
A-ZB	1	7	30	Anımsayacağınız gibi, şimdi artık tarihe geçmiş bulunan bu ürpertici yolculukta üç kişiydik.
A-ZB	1	7	31	Baird, komutan ve kaptan pilottu.
A-ZB	1	7	32	Hernandez ise uçuş mühendisi.
A-ZB	1	7	33	Benim görevim belki Baird ve Hernandez’inki gibi önemli olmayabilirdi ama gemideki birçok aygıtın bakım ve kullanımından sorumlu olan da bendim.
A-ZB	1	7	34	Aslında işlerin yolunda gitmesi koşuluyla koca gemiyi bir tek kişi yönetebilirdi.
A-ZB	1	7	35	Ama üç kişinin birden yolculuğa katılması güvenlik yönünden gerekli görülmüştü.
A-ZB	1	7	36	Ve işin en güzel yanı da; her birimizin âni bir durum karşısında yekdiğerimizin görevini yapabilecek bir biçimde eğitilmiş olmasıydı.
A-ZB	1	7	37	Bu, gerçek bir “İnsanlı Uzay Uçuşu ve Aya İniş” programıydı.
A-ZB	1	7	38	Daha önce defalarca yapıldığı gibi ayın çevresinde birkaç kez dolaştıktan sonra dünyanın yolunu tutacak değildik.
A-ZB	1	7	39	Bu kez dolaştıktan sonra, insan ayağının ayın tozlu yüzüne değmesi söz konusuydu.
A-ZB	1	7	40	Bu yüzden personel sayısının, bilimsel gerçek ve gerekliliklere göre düzenlenmiş olduğunu düşünüyorduk.
A-ZB	1	8	41	Ay yörüngesindeyken yapacak fazla bir şey yoktu.
A-ZB	1	8	42	Benjamin Franklin’in her dönüşünde, ayın gümüş yüzü bize biraz daha yaklaşmış oluyor ve biz lacivert renkli uzayın derinliklerindeki elmas pırıltılı yıldızları hayranlıkla seyrediyorduk.
A-ZB	1	8	43	Ama asıl görülmesi gereken; uzayın lacivert renkleri içinde masmavi, atlas bir top gibi parıldayan dünyamızdı.
A-ZB	1	8	44	Bunu görmeden düşleyebilmemize imkân yoktu.
A-ZB	1	8	45	Renkli resimler, bu görüntünün gerçek güzelliğini ve büyüsünü yansıtamazlar.
A-ZB	1	8	46	Çünkü bu film ve fotoğraflardan uzaydaki yalnızlık titreşimleri algılanamaz.
A-ZB	1	8	47	Gemide işler yolundaydı.
A-ZB	1	8	48	Çevremizde büyük bir sessizlik hüküm sürüyordu.
A-ZB	1	8	49	Pek az ve çok gerekli konuları konuşarak, bu sürekli sessizliğin tadını çıkarmaya çalışıyorduk.
A-ZB	1	8	50	Anımsayabildiğim konulardan biri de, niçin bu yolculuğun böyle büyük bir gizlilik içinde yapıldığı yolundaydı.
A-ZB	1	8	51	Dünya, uzaydaki yıldızlı karanlığın ortasında asılı devsel bir safir taşına benziyordu.
A-ZB	1	8	52	Kuzey ve güney kutuplarının çevresindeki şafak beyazlıkları, uzun ve parlaktı.
A-ZB	1	8	53	Kutuplardan uzayın boşluğuna ak bayraklar yükseliyor gibiydi.
A-ZB	1	8	54	Dünyanın bu kadar uzak bir mesafeden tıpkı Jüpiter gibi kemerli göründüğünü biliyor muydunuz?
A-ZB	1	8	55	Büyük kara parçalarının sınır çizgileri zorlukla seçilebiliyordu.
A-ZB	1	8	56	“Sanırım!” dedim, “Şu anda dünyanın Asya kıtasını görüyoruz.
A-ZB	1	8	57	Şu büyük bölge Rusya olabilir.”
A-ZB	1	9	58	Baird önce kronometresine, sonra da kamaranın duvarına asılı bulunan yörünge programına bir göz attı.
A-ZB	1	9	59	Sonra kalemiyle bir noktayı işaretledi.
A-ZB	1	9	60	“Hı-hım” dedi.
A-ZB	1	9	61	“Şu anda Sibirya’daki alıcılar işlemeye başlamışlardır.”
A-ZB	1	10	62	“Elbette” dedim.
A-ZB	1	10	63	“Onların da bir uzay istasyonu ve bu istasyonda çok güçlü teleskopları var değil mi?”
A-ZB	1	11	64	“Bir meteorla çarpışarak uzayda toz olmamızı isterlerdi herhalde,” dedi Hernandez.
A-ZB	1	11	65	Baird ciddi bir suratla, “Eğer dümenden bir kaza numarası hazırlamadılarsa…” dedi.
A-ZB	1	11	66	Sonra yüzünü ekşiterek konuşmasını sürdürdü:
A-ZB	1	11	67	“Uzay araştırmalarında bizden geri olduklarını hiç sanmıyorum.”
A-ZB	1	12	68	“Ne yani, kazaya uğrarsak bizim için üzüleceklerini mi sanıyorsunuz?” dedim.
A-ZB	1	12	69	“Ama bu yolculuğu gerçekten de sabote edeceklerini hiç düşünmüyorum, böyle herkesin gözü önünde…”
A-ZB	1	13	70	“Böyle bir girişim savaşı başlatır,” dedi Baird.
A-ZB	1	13	71	“Hiç kimse böyle bir olayı kamuoyundan gizli tutamaz.
A-ZB	1	13	72	Kendi gerekirliğinin tersine hemencecik duyulur bu; üç uzay adamının yaşamı ve on milyon dolarlık koca bir gemi…”
A-ZB	1	14	73	“Hiç kuşkusuz haklısın” dedim.
A-ZB	1	14	74	“Ama bir şeyi anımsamanız gerek; diplomatik bir nota, her zaman için savaş zincirini kırıp, anlaşmazlıklara son verebilir.
A-ZB	1	14	75	Nükleer güç, her iki taraf için de bir denge ögesi olmayı sürdürür.
A-ZB	1	14	76	Bu ise yüzyılımızda devletler arası ilişkilere yeni bir bakış açısı getirir.
A-ZB	1	14	77	Ulusal politikamızda önemli olan status quo’yu olumsuz etkilemesidir.
A-ZB	1	14	78	Ama statükonun korunması için yapılan çalışmaların yarattığı gerilimler, yine statükoyu olumsuz yönde etkiler, dengesiz bir hale getirir.
A-ZB	1	14	79	Hükümetimizin bizleri bu yolculuğa askeri amaçların dışında salt bilimsel amaçlarla çıkardığına pek inanamıyorum doğrusu.
A-ZB	1	14	80	Öte yandan böyle büyük bir başarı, yani ayın, Birleşik Devletler tarafından daha önce ele geçirilmesi, diğer blok üzerinde dayanılması güç bir prestij ve baskı kurulmasına yol açacaktır.
A-ZB	1	14	81	Bu ise hepimizin bildiği gibi savaşın çıkması için yeterli bir neden olabilir.
A-ZB	1	15	82	“İşte bu, uygarlığın sonu demektir.
A-ZB	1	15	83	Aya varmış olmakla ne kazanmış olacağız?
A-ZB	1	15	84	Sadece prestij.
A-ZB	1	15	85	Daha fazla bir şey değil.
A-ZB	1	15	86	İlerde ayın, Birleşmiş Milletlerin gözetimi altında uluslararası bir bölge olacağını görmemek için kör olmak gerek.
A-ZB	1	15	87	Mutlaka böyle olacaktır.
A-ZB	1	15	88	Çünkü sahip olmaya çalışacaktır.
A-ZB	1	15	89	Ama Birleşmiş Milletlerin sürekli denetimi, bu tür niyetler besleyen güçlü devletlerin girişimini engelleyebilir.”
A-ZB	1	16	90	Hernandez, gerçek bir merakla sordu:
A-ZB	1	16	91	“Böyle bir denge ne kadar sürekli olabilir dersin?”
A-ZB	1	17	92	“Bir kaza oluşana kadar,” dedim.
A-ZB	1	17	93	“Farz et ki, heyecanlı bir tip Rusya’da ya da başka bir ülkede iktidara geçmiş olsun.
A-ZB	1	17	94	O zaman bizi savaştan ne kurtarabilir?
A-ZB	1	17	95	Belki de bütün ülkeyi baştan başa saracak olan bir kalkan, bir güç alanı.
A-ZB	1	17	96	Ama böyle bir şey de, bir devletin ansızın kendisini sınırsız bir biçimde güçlü hissetmesine yol açar.
A-ZB	1	17	97	Böyle bir durumda, sudan bir bahane ile savaş ilan edip, soğuk savaşa bir son vermek her zaman olasıdır.”
A-ZB	1	18	98	“Eğer Ruslar, bizden önce şu senin ‘güç kalkanı’ projeni gerçekleştirirlerse, soğuk savaşa son verme onuru onlara düşecek,” dedi Hernandez, alaylı bir tavırla.
A-ZB	1	18	99	Sonra çok bilmiş bir tavırla ekledi:
A-ZB	1	18	100	“Savaşı, ilk darbeyi vuran kazanır, daima.”
A-ZB	1	19	101	“Kapasana çeneni sen,” dedi Baird.
A-ZB	1	19	102	“İkiniz de çok konuştunuz.”
A-ZB	1	20	103	Bu gereksiz bir sert çıkıştı bana göre, sanki uzayın susku dolu havasını bozmak isteyen öfke, endişe ve kaygılarımızı da kendimizle birlikte uzaya taşımayı başarmıştık.
A-ZB	1	20	104	Ama belki de bu yönümüzdü, bizleri uzayın soğuk ve donuk karanlığına itekleyen.
A-ZB	1	20	105	İnsanı insan yapan hırs, öfke ve sınırsız istekler…
A-ZB	1	20	106	Belki de bu yüzden insanın, düşünüldüğünden daha da büyük ve önemli olduğunu, aya gitmekle kanıtlamaya çalışıyorduk, bilemiyorum.
A-ZB	1	21	107	Daha sonra aya doğru “serbestçe düşüş” başladı.
A-ZB	1	21	108	İnsanın yerçekimi olmayan bir yerde, ansızın uykudan uyanması çok garip oluyordu.
A-ZB	1	21	109	Uykularımız da bir âlemdi.
A-ZB	1	21	110	Yerçekimsiz ortamda zorlukla uyuyor ve karabasanlarla dolu düşler görüyorduk.
A-ZB	1	21	111	Yolculuğumuzun sonlarına doğru, bu tür düşler azaldı da azıcık rahat edebildik.
A-ZB	1	21	112	Ayın külrengi gümüş yüzeyine, bizleri yorgun düşüren bir dizi işlemden sonra, başımızı kuş tüyü bir yastığa gömer gibi indik.
A-ZB	1	21	113	Ancak o denli yorgun ve bıkkındık ki, bilinmeyen yerlerin ilk keşfi sırasındaki küçük bir yanlış yüzünden, önceden tasarlanan bölgeden azıcık farklı bir yere inmiştik.
A-ZB	1	21	114	Bilgisayar ekranlarında ve diyagramlardaki mikrometrik birim farkları, ay yüzeyinde kilometrelerle ifade edilebilecek farklara dönüşmüştü.
A-ZB	1	21	115	Bütün bildiğimiz, kuzey kutbuna yakın bir noktaya inebilmiş olduğumuzdu.
A-ZB	1	21	116	Asıl inmemiz öngörülen bölge ise, yüzeyi engebesiz ve nispeten düzgün, “Marin” adı verilen yerlerden biriydi.
A-ZB	1	21	117	Sizin de çok iyi anımsayacağınız gibi, “Benjamin Franklin” uzay gemisi Platon krateri yakınlarındaki Ay Alpleri’nin eteklerine inmişti.
A-ZB	1	21	118	Burası pek berbat bir bölgeydi, ama gemimizin kıçı, bu tür ay şekillerine uyacak biçimde yapılmıştı.
A-ZB	1	22	119	Roket motorlarının kulaklarımızda yol açtığı geçici sağırlığı giderebilmek için yüzeye temastan sonra, bir süre öylece koltuklarımızda oturduk.
A-ZB	1	22	120	Hiç konuşmuyor ve boşlukta yaşadığımız o susku dolu havaya yeniden kavuşmak istiyorduk.
A-ZB	1	22	121	Derimle, uzay giysilerim arasında oluşan terin yavaş yavaş soğumakta olduğunu hissediyordum.
A-ZB	1	23	122	“Eh” dedi Baird.
A-ZB	1	23	123	“Nihayet aya konduk.”
A-ZB	1	24	124	Kendisini koltuğuna bağlayan güvenlik kemerini çözerek, yeryüzü istasyonuna rapor verebilmek için mikrofona uzandı.
A-ZB	1	24	125	Hernandez ile ben, ay yüzeyini yakından görmek için heyecanla periskoplarımıza yaklaştık.
A-ZB	1	24	126	Gördüğümüz, ürkütücü, ürpertici bir manzaraydı.
A-ZB	1	24	127	Dünyadaki büyük çöllerin çoğunu görmüştüm, ama hiçbiri böylesine keskin bir parlaklık içinde değildi.
A-ZB	1	24	128	Ve hiçbirinde de böylesine yüksek, devsel ve kenarları jilet gibi keskin kayalar yoktu.
A-ZB	1	24	129	Güney ufuk çizgisi çok yakındaydı.
A-ZB	1	24	130	Bir an bu çizginin ötesinde karanlık uzayı ve yıldız yağmurunu göreceğimi sandım.
A-ZB	1	24	131	Hemen Hernandez ile kura çektik.
A-ZB	1	24	132	Ben kazandım.
A-ZB	1	24	133	Zavallı “ben,” Baird, Hernandez ile kozunu paylaşırken, kamarada uslu uslu oturup duruyordu.
A-ZB	1	24	134	Baird’le ağır uzay giysilerimizi sırtımıza geçirip, hava kompartımanına doğru ilerledik.
A-ZB	1	24	135	Bu zırhlı giysiler ay yüzeyinde bile yeteri kadar ağırdılar.
A-ZB	1	24	136	Baird’le birlikte geminin gölgesine sığınarak miğferlerimizdeki ışık filtrelerini ayarladık.
A-ZB	1	24	137	Bu filtrelerin yardımı ile gözlerimiz güneşin keskin ışığından korunuyor ve çevreyi daha iyi görebiliyorduk.
A-ZB	1	24	138	Filtrelerin ardından uzaktaki kayaların gölgeleri, keskin hatlarla görülebiliyordu.
A-ZB	1	24	139	Kayalardan ve yüzeyden yükselen ışık yansımaları, dünyadakinden daha keskin ve şiddetliydi.
A-ZB	1	24	140	Arkamızda, korku veren cüssesiyle, heybetli bir dağ yükseliyordu.
A-ZB	1	24	141	Ön yüzde ise yer yer keskin kenarlı, dağ iriliğinde kayaların yer aldığı berbat bir arazi uzanıyordu.
A-ZB	1	24	142	Bu arazinin bittiği yerde ise Platon kraterinin ufuk çizgisine karışan kıyıları başlıyordu.
A-ZB	1	24	143	Günışığının keskin ve parlak oluşu, ufuktaki yıldızları rahatça görmemizi engelliyordu.
A-ZB	1	24	144	Anımsayacaksınız; biz, tam da gün batımına yakın bir yere iniş yapmıştık.
A-ZB	1	24	145	İki hafta sonra aynı yerden kalkış yaparken de şafak vaktini yaşıyorduk.
A-ZB	1	24	146	İki hafta süren ay gecelerinde ısı -250 Fahrenheit’a kadar düşüyordu.
A-ZB	1	24	147	Ama gündüzler insanı kızarmış pilice çevirecek kadar sıcaktı.
A-ZB	1	24	148	Ancak geminin jeneratörleri ısı düzenini sağlayacak klima aygıtlarını düzenle çalıştırabiliyordu.
A-ZB	1	25	149	Baird, koyu renkli maskeyle filtrelenmiş yüzünü bana dönerek:
A-ZB	1	26	150	“Pekâla, hadi bakalım,” dedi.
A-ZB	1	27	151	Bir şey anlamamıştım:
A-ZB	1	27	152	“Ne ‘Hadi bakalım’ı?”
A-ZB	1	28	153	“Söylevine başlamayacak mısın, aya ilk ayak basan adamsın sen,” dedi.
A-ZB	1	29	154	“İyi ama” dedim.
A-ZB	1	29	155	“Kaptan sensin!
A-ZB	1	29	156	Hiç böyle bir şey düşünmemiştim…
A-ZB	1	29	157	Hayır patron, bu senin görevin!”
A-ZB	1	30	158	Sanırım bu söylevi gazetelerden okumuşsunuzdur.
A-ZB	1	30	159	Herkes bunun o anda orada söylendiğini kabul etmişti ama gerçekte söylev ünlü bir şaire, ayda okunmak üzere karısı tarafından yazdırılmıştı.
A-ZB	1	30	160	Sözcüklerin büyüsüne inanan bu kadıncağız, bu söylevden sonra kocasının daha da ünlü bir şair olacağı sanısındaydı.
A-ZB	1	30	161	Ve Baird bu söylevi benim okumamı istiyordu.
A-ZB	1	31	162	“Bana bak,” dedi.
A-ZB	1	31	163	“Bu senin yaptığına isyan derler”
A-ZB	1	31	164	“Bak,” dedim.
A-ZB	1	31	165	“Daha iyi bir fikrim var.
A-ZB	1	31	166	İstersen seyir defterine söylevin usulüne uygun bir biçimde okunduğunu yaz ve bu mesele de burada bitsin.”
A-ZB	1	32	167	“Tanrım, bana sabırlar ver,” diye mırıldandı.
A-ZB	1	32	168	Ama sonra da söylediğimi yaptı.
A-ZB	1	32	169	Bu gerçeği şimdi:
A-ZB	1	32	170	“Çok gizlidir” damgası altında siz biliyorsunuz.
A-ZB	1	32	171	Baird bir yandan kamera takım hazırlarken, bir yandan da bana emirler yağdırıyordu.
A-ZB	1	33	172	“Git de biraz kaya örneği topla.
A-ZB	1	33	173	Kendine de dikkat et.”
A-ZB	1	33	174	Sonra kendi kendine mırıldandı.
A-ZB	1	34	175	“Ne sıcak tanrım, canlı canlı kızarmış tavuğa döneceğim.”
A-ZB	1	35	176	Sağdan soldan malzeme toplarken, bir yandan da bıraktığım izleri ancak güneş patlamalarının bozabileceğini düşünüyordum.
A-ZB	1	35	177	Çevrem ürpertici ve çirkin doğa görüntüleriyle doluydu.
A-ZB	1	35	178	Yoo… buna ürpertici denebilirdi belki ama “çirkin” denemezdi.
A-ZB	1	35	179	Sadece bizler için son derece garip ve yabancıydı, o kadar.
A-ZB	1	35	180	Size tuhaf gelecek bir açıklamada bulunmak isterim.
A-ZB	1	35	181	Sanki her şeyi, tüm ayrıntıları aya varmadan görmeye başlamıştım da, bunları algılamak ve değerlendirmek ancak şimdi mümkün olabiliyordu.
A-ZB	1	35	182	Baird habire fotoğraf çekmekle meşguldü.
A-ZB	1	36	183	“Bu fotoğrafların iyi sonuç vereceğini hiç sanmıyorum,” dedim.
A-ZB	1	36	184	“Buradaki yansımalar, dünyadakilere hiç benzemiyor.”
A-ZB	1	36	185	Gerçekten de öyleydi.
A-ZB	1	36	186	Aydaki ışık durumu ve değişkenliği dünyadakine hiç benzemiyordu.
A-ZB	1	36	187	Kesin ve belirgin bir ayrım vardı ama bu ayrımı açıklamama olanak yoktu.
A-ZB	1	36	188	Bu ışık yansımaları, bu “ay aydınlığı” sadece görülebiliyor, hissedilebiliyordu.
A-ZB	1	36	189	Ama dünyadakiyle karşılaştırılınca anlatılamıyordu.
A-ZB	1	36	190	Belki dünyadaki fırtınalar öncesi görülebilen o bronz renkli garip ışınlara benzetilebilirdi.
A-ZB	1	36	191	Ancak bu tuhaf renk atmosferini iyi anlayabilmek için, ayrımları ayrıntıda milyon kez çoğaltmamız gerekirdi.
A-ZB	1	36	192	“Ne demek iyi sonuç vermeyecekler?” dedi Baird.
A-ZB	1	36	193	“Sen hiç merak etme, çektiğim her kare çıkacaktır.”
A-ZB	1	37	194	“Bir bakıma evet”, dedim.
A-ZB	1	37	195	“Ama bu renk ve ışık dalgalanmaları, bu aydınlığı fotoğraflarınla yansıtmana olanak yok.
A-ZB	1	37	196	Ama usta bir ressam olsaydı, mesela Rembrandt.
A-ZB	1	37	197	Yo, bu ışık taşmaları ona çok ters gelirdi…
A-ZB	1	37	198	Cehennem sıcağında soğuk, donuk bir ışık…
A-ZB	1	37	199	Hem…”
A-ZB	1	38	200	“Bana bak” diye gürledi, Baird’in sesi.
A-ZB	1	38	201	“Senin şu rönesans masallarından bıktım artık, kes sesini de işime bakayım.”
A-ZB	1	39	202	Bir süre sonra gemiye geri döndük.
A-ZB	1	40	203	Baird hâlâ bana karşı kızgın gibi görünüyordu.
A-ZB	1	40	204	Onun bu tavrına bir anlam veremedim.
A-ZB	1	40	205	Acaba beni, klasik çağlara tutkun, eskiye bağlı ve dolayısıyla ay yolculuğu gibi çağdaş bir eyleme katılmaya hakkı olmayan biri gibi mi görünüyordu.
A-ZB	1	40	206	Ama belki de o haklıydı.
A-ZB	1	40	207	İlk defa ayak basılan, bilinmeyen tehlikelerle dolu bir yerde, korku ve heyecan gerginlikleri içinde beklerken sanatsal tartışmalara girişmek, doğru olmayabilirdi.
A-ZB	1	40	208	Aygıtlarımızın başına geçerek yapılması gereken işleri programa uygun olarak bir bir yerine getirdik.
A-ZB	1	40	209	Sonra yemek yedik.
A-ZB	1	40	210	Biraz dinlendik.
A-ZB	1	40	211	Bu arada güneş yavaş yavaş ufkun ardına doğru çekilmeye başlamıştı.
A-ZB	1	40	212	Birazdan uzun ay gecesi başlayacaktı.
A-ZB	1	40	213	Hernandez, benim getirdiğim aytaşı örneklerini incelemeye başlamıştı.
A-ZB	1	40	214	Küçük kaya parçalarına uzun uzun baktıktan sonra, bunların dünyaya ait olmadıklarını açıklayabilmek için jeolog olmanın gerekmediğini söyledi.
A-ZB	1	40	215	Daha sonra bu örneklerin; uzmanlar için farklı kristal yapıları bakımından, yepyeni şeyler oldukları bizlere söylenecekti.
A-ZB	1	40	216	Dinlenmeden sonra artık iyice alçalmış bulunan güneşin kratere kadar bize bir gezinme alanı oluşturduğunu gördük.
A-ZB	1	40	217	Hernandez, bu duruma bakarak keşif gezisinden dönerken yürüyüşü uzatabileceğimizi söyledi.
A-ZB	1	40	218	Bu yürüyüşten dönerken, güneş batmış ve ay yüzeyi dondurucu bir soğuğun etkisi altına girmiş olacaktı.
A-ZB	1	40	219	Bu yüzden elektrikli ısıtıcılara gereksinmemiz vardı.
A-ZB	1	40	220	Onlar olmaksızın, ay yüzeyinde yapacağımız bir gece yolculuğunda donmamız işten bile değildi.
A-ZB	1	40	221	Günışığının olmadığı havasız bir ortamda ısı iletişimi ışınım yolu ile değil ama ay yüzeyi ile temas halinde olan botlarımız aracılığıyla olacaktı.
A-ZB	1	40	222	Ve bu ısı kaybı, iki maddenin birimleriyle doğrudan doğruya olan teması yüzünden çok keskin ve âniydi.
A-ZB	1	40	223	Baird’le bu gezinin çeşitli yönlerini tartıştıktan sonra yola koyulduk.
A-ZB	1	40	224	Kratere yaptığımız uzun yürüyüş sırasında edindiğim izlenimleri bütün ayrıntılarıyla anlatmak istemiyorum.
A-ZB	1	40	225	Bu elimden gelmez.
A-ZB	1	40	226	Yalnız şu kadarını söyleyebilirim, daha önce de belirttiğim gibi, aydaki ışık ve bu ışık altındaki tuhaf görünümlü kayalar alışılmışın çok dışında, çok ötelerindeydi.
A-ZB	1	40	227	Aydaki ağırlığımız, süredurum sabit kalmakla birlikte, dünyadaki ağırlığımızın ancak altıda biri kadardı.
A-ZB	1	40	228	Ama fizikteki süredurum yasaları, dünyadaki gibi aynen geçerliydi.
A-ZB	1	41	229	Ay yüzeyinde yürümek su altındaki insanın yürümeye çalışmasına benziyordu.
A-ZB	1	41	230	Yalnız, su altındakinden daha çabuk hareket edebiliyordunuz.
A-ZB	1	41	231	Kraterin yarım ay biçimindeki dış duvarlarına vardığımız zaman, güneşin batımına iki saat kadar bir zaman kalmıştı.
